pupid,insample,weight,BMI,T_avgtest96,T_buda,T_demeaned_popT_6k,T_female_baseline,T_pup_pop,T_saturation_dm,T_std98_base,T_zoneidI2,T_zoneidI3,T_zoneidI4,T_zoneidI5,T_zoneidI6,T_zoneidI7,T_zoneidI8,age_older,avgtest96,buda,cash_crop,cash_crop_FULL,cognitive_EngVocab_normalized,cost_sharing,demeaned_pop12_6km,demeaned_popT_1km,demeaned_popT_2km,demeaned_popT_3km,demeaned_popT_4km,demeaned_popT_5km,demeaned_popT_6k,demeaned_popT_7km,demeaned_popT_36k,demeaned_popT_69k,earnings_nonag_total_ALL,emp,emp_hrs7_total,emp_hrs7_total_ALL,emp_hrs7_total_pos,emp_salary_total,farmhrs2_ALL,farmhrs2_pos,farmwork2,female_baseline,gender_age_base_I1,gender_age_base_I2,gender_age_base_I3,gender_age_base_I4,gender_age_base_I5,gender_age_base_I6,gender_age_base_I7,gender_age_base_I8,gender_age_base_I9,gender_age_base_I10,gender_age_base_I11,gender_age_base_I12,gender_age_base_I13,gender_age_base_I14,gender_age_base_I15,gender_age_base_I16,gender_age_base_I17,gender_age_base_I18,gender_age_base_I19,gender_age_base_I20,gender_age_base_I21,gender_age_base_I22,gender_age_base_I23,gender_age_base_I24,gender_age_base_I25,gender_age_base_I26,gender_age_base_I27,gender_age_base_I28,gender_age_base_I29,gender_age_base_I30,gender_age_base_I31,general_health,grp3,height,high_standard,industry1,industry1_ALL,industry2,industry2_ALL,industry3,industry3_ALL,industry4,industry4_ALL,industry5,industry5_ALL,industry6,industry6_ALL,industry7,industry7_ALL,industry8,industry8_ALL,industry9,industry9_ALL,industry10,industry10_ALL,industry11,industry11_ALL,industry12,industry12_ALL,industry13,industry13_ALL,industry14,industry14_ALL,industry15,industry15_ALL,industry16,industry16_ALL,industry17,industry17_ALL,industry18,industry18_ALL,industry19,industry19_ALL,industry20,insample_edu_matrix,intensive,ln_emp_salary_total,ln_emp_salary_total_2007,ln_emp_salary_total_trimmed,ln_selfemp_profits30_total_cal,ln_wage_10hrs,month_interviewI2,month_interviewI3,month_interviewI4,month_interviewI5,month_interviewI6,month_interviewI7,month_interviewI8,month_interviewI9,month_interviewI10,month_interviewI11,month_interviewI12,num_meals_yesterday,out_of_school,passed_primary_exam,pc_ttl_cnsmp_avg_df_usd,primary_industry_self_indicator,psdpsch98,pup_pop,ravensB_normalized,repeat_somept,residence_outbusia,s2_age98_klps,s3_district_city,s5_attendPsch1999,s5_attendPsch2000,s5_attendPsch2001,s5_attendPsch2002,s5_attendPsch2003,s5_attendPsch2004,s5_attendPsch2005,s5_attendPsch2006,s5_attendPsch2007,s5_attendSsch1999,s5_attendSsch2000,s5_attendSsch2001,s5_attendSsch2002,s5_attendSsch2003,s5_attendSsch2004,s5_attendSsch2005,s5_attendSsch2006,s5_attendSsch2007,s5_attend_secsch_2007,s5_attendsch1999,s5_attendsch2000,s5_attendsch2001,s5_attendsch2002,s5_attendsch2003,s5_attendsch2004,s5_attendsch2005,s5_attendsch2006,s5_attendsch2007,s5_attendsch_survey,s5_highstd2007,s16_1_10poorhealth,saturation36k_dm,saturation69k_dm,saturation_1km_dm,saturation_2km_dm,saturation_3km_dm,saturation_4km_dm,saturation_5km_dm,saturation_6km_dm,saturation_7km_dm,saturation_dm,saturation_dm_sq,selfemp,selfemp_employees_total,selfemp_hrs7_total,selfemp_hrs7_total_ALL,selfemp_hrs7_total_pos,selfemp_profits30_total,selfemp_profits30_total_cal,selfemp_profits30_tott5,std98_base,std98_base_I2,std98_base_I3,std98_base_I4,std98_base_I5,std98_base_I6,total_hours,total_hours_positive,total_years_enrolledP,total_years_enrolledS,totpar,totpar98,totprs98,totyrs_enrolled,treatment,treatment_5kmlake,treatment_gender,treatment_geohelmith,treatment_high_std,treatment_worm,wave2,within_5km_lake,worked_emp_hours,worked_farm_hours,worked_hours,worked_self_hours,z_geohelmith1998_demeaned,z_inf98,zoneidI2,zoneidI3,zoneidI4,zoneidI5,zoneidI6,zoneidI7,zoneidI8
2783011,1,1.5555556,23.012888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,.68134326,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,1000,0,,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,161.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,1,4,1,1,,Retail & Wholesale trade,278,.185,.25506067,1,0,9,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,2,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,1,2,35,35,35,1000,-1600,1000,3,1,0,0,0,0,36,36,6,0,3.5999999,1,3,7,0,0,0,0,0,0,1,0,0,1,1,1,-.020211697,.020035386,0,0,0,1,0,0,0
2783015,1,1.1111112,23.275232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,.48955008,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,400,1,0,0,,400,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,170.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.9914646,5.9914646,5.9914646,,,0,0,0,0,0,0,0,0,0,0,1,3,1,1,,,278,.185,1.7539777,0,0,10,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,8,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,3,1,0,0,0,0,0,,5,0,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,-.020211697,.020035386,0,0,0,1,0,0,0
2783016,1,1.1111112,21.950258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,,0,-.27762276,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,3000,1,58,58,58,3000,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0063677,8.0063677,8.0063677,,2.5596302,0,0,0,0,0,1,0,0,0,0,0,2,1,0,,,278,.185,-1.2438562,1,0,10,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,8,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,3,1,0,0,0,0,58,58,7,0,3.5999999,1,3,8,0,0,0,0,0,0,0,0,1,0,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2783017,1,1.1111112,22.582407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,,0,.10596365,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,161.5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,1,0,0,2,1,1,,,278,.185,-.49439779,1,0,9,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,8,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,3,1,0,0,0,0,0,,8,0,4,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,-.020211697,.020035386,0,0,0,1,0,0,0
2783018,1,1.1111112,18.706938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,.48955008,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,18,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,,278,.185,1.0045191,1,0,9,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,8,1,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,3,1,0,0,0,0,18,18,8,0,2.4000001,1,3,9,0,0,0,0,0,0,0,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2783019,1,1.1111112,19.928614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.56303364,0,0,0,-.85300237,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,600,0,,0,,,17,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,164,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,7.6962128,,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,MVM/Bicycle Repair,278,.185,-1.6185855,0,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,1,0,36,36,36,600,2200,600,3,1,0,0,0,0,53,53,3,0,3.3999999,1,1,4,0,0,0,0,0,0,0,0,0,1,1,1,-.020211697,.020035386,0,0,0,1,0,0,0
2783020,1,1.1111112,21.851572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,-.085829549,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,163.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,8.5171928,,,,1,0,0,0,0,0,0,0,0,0,0,2,1,0,361.70636,,278,.185,-.49439779,1,0,11,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,7,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,3,1,0,0,0,0,7,7,8,0,1,1,2,9,0,0,0,0,0,0,1,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2783022,1,1.1111112,19.363514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.56303364,0,0,0,-1.428382,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,2000,1,20,20,20,2000,2.5,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,184.89999,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6009026,7.6009026,7.6009026,,3.2188759,0,0,0,0,0,0,1,0,0,0,0,2,1,0,,,278,.185,-1.2438562,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,3,1,0,0,0,0,22.5,22.5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2783023,1,1.1111112,21.629265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,-.46941596,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,41,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,1,2,1,1,,,278,.185,-.49439779,1,0,9,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,8,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,3,1,0,0,0,0,41,41,6,0,1.75,1,1,7,0,0,0,0,0,0,0,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2783024,1,1.1111112,21.827639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,,0,-1.428382,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,727,1,42,42,42,727,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,171.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5889263,6.5889263,6.5889263,,1.4649625,0,0,0,1,0,0,0,0,0,0,0,3,1,0,,,278,.185,.25506067,1,1,11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,8,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,3,1,0,0,0,0,42,42,8,0,3.3999999,1,3,9,0,0,0,0,0,0,1,0,1,0,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784002,1,2.3333333,19.887257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.56303364,0,0,0,-1.301716,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,45,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,169,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,7.7832241,,,,0,0,0,0,0,0,0,0,0,0,1,3,1,0,,,278,.185,-.46913269,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,45,45,3,0,2.8,1,3,4,0,0,0,0,0,0,1,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784005,1,2.3333333,20.769747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,.34572583,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168.39999,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,1,1,,,278,.185,.87968111,1,1,10,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,2,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,0,,6,0,2.5999999,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784006,1,2.3333333,19.845411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,.16267677,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,54,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,179.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,1,0,,,278,.185,-.13192925,1,0,9,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,8,7,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,54,54,8,0,3.4000001,1,3,9,0,0,0,0,0,0,0,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784008,1,2.3333333,20.828402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,.89487308,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,30,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162.5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,3,1,1,,,278,.185,-.13192925,1,0,11,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,8,2,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,30,30,5,0,3.8,1,4,6,0,0,0,0,0,0,0,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784009,1,9.2399998,20.582043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.56303364,0,0,0,-1.301716,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,1600,1,54,54,54,1600,35,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,173,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,7.377759,7.377759,7.377759,,2.0024805,0,0,0,0,0,0,0,1,0,0,0,2,1,0,,,278,.185,-1.4807431,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,89,89,2,0,.33333334,.33333334,1,3,0,0,0,0,0,0,0,0,1,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784013,1,2.3333333,21.82498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.56303364,0,0,0,-1.6678141,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,300,0,,0,,,32,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,169.89999,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,6.6592941,,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,Retail & Wholesale trade,278,.185,.87968111,1,0,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,1,0,40,40,40,300,780,300,4,0,1,0,0,0,72,72,4,0,1.4,1,3,5,0,0,0,0,0,0,1,0,0,1,1,1,-.020211697,.020035386,0,0,0,1,0,0,0
2784023,1,1.1111112,22.753641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,,0,-1.1186669,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,157.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,7.4383836,,,,0,0,0,0,0,0,1,0,0,0,0,2,1,0,,,278,.185,1.554088,1,1,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,0,,3,0,1,1,3,4,0,0,0,0,0,0,1,0,0,0,0,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784025,1,1.1111112,18.03751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.56303364,0,0,0,-1.1186669,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,28,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,158.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,,278,.185,-.80633616,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,28,28,3,0,2.4000001,1,3,4,0,0,0,0,0,0,0,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784026,1,1.1111112,21.551693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,-1.1186669,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,16,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,162.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,1,0,0,0,0,0,0,0,2,1,0,,,278,.185,-.46913269,0,1,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,0,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,16,16,3,0,2.8000002,1,3,4,0,0,0,0,0,0,0,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784027,1,1.1111112,20.192839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.56303364,0,0,0,.16267677,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,159.7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,278,.185,.87968111,1,0,11,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,8,7,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,0,,5,0,3.4000001,1,4,6,0,0,0,0,0,0,1,0,0,0,0,0,-.020211697,.020035386,0,0,0,1,0,0,0
2784028,1,1.1111112,21.175751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.56303364,0,0,0,-.93561774,0,-.5657773,-.041233175,-.38632825,-.33282197,-.71364725,-.87700129,-1.470058,-1.8805716,-1.1372359,-.76978159,0,0,,0,,,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,163.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,,278,.185,-1.8179466,0,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,1,.049559951,-.15732819,-.080578193,-.37424996,.26948899,.23688972,.23171216,.094121099,.12795883,.094121099,.0088587813,0,,,0,,,,,4,0,1,0,0,0,10,10,3,0,4,1,4,4,0,0,0,0,0,0,0,0,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
